Latitude (decimal degrees):	53.367
Longitude (decimal degrees):	7.206
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 23 deg. 
Azimuth: -10 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230311:0511,0.0,0.0,0.0,-0.64,3.24,0.0
20230311:0611,0.0,0.0,0.0,-1.29,2.9,0.0
20230311:0711,138.9,174.87,10.01,-1.65,2.55,0.0
20230311:0811,193.63,228.31,17.98,-1.03,2.41,0.0
20230311:0911,275.49,318.49,24.78,1.2,3.03,0.0
20230311:1011,448.48,513.7,29.82,2.87,3.45,0.0
20230311:1111,583.32,670.79,32.56,3.5,3.86,0.0
20230311:1211,658.49,757.44,32.6,3.92,4.62,0.0
20230311:1311,97.78,126.8,29.94,3.92,5.31,0.0
20230311:1411,55.02,78.4,24.95,3.7,5.03,0.0
20230311:1511,132.2,165.01,18.2,3.13,4.76,0.0
20230311:1611,89.52,126.89,10.26,2.77,4.34,0.0
20230311:1711,0.0,0.0,0.0,2.07,3.93,0.0
20230311:1811,0.0,0.0,0.0,1.27,3.59,0.0
20230311:1911,0.0,0.0,0.0,1.04,3.52,0.0
20230311:2011,0.0,0.0,0.0,0.54,3.38,0.0
20230311:2111,0.0,0.0,0.0,0.25,3.17,0.0
20230311:2211,0.0,0.0,0.0,-0.27,3.03,0.0
20230311:2311,0.0,0.0,0.0,-0.53,2.97,0.0
20230312:0011,0.0,0.0,0.0,-0.89,2.62,0.0
20230312:0111,0.0,0.0,0.0,-1.34,2.34,0.0
20230312:0211,0.0,0.0,0.0,-1.97,2.28,0.0
20230312:0311,0.0,0.0,0.0,-2.15,2.28,0.0
20230312:0411,0.0,0.0,0.0,-2.26,2.28,0.0
20230312:0511,0.0,0.0,0.0,-1.99,2.62,0.0
20230312:0611,0.0,0.97,1.71,-1.13,2.83,0.0
20230312:0711,160.9,201.26,10.37,-0.14,2.69,0.0
20230312:0811,146.02,177.61,18.36,0.27,2.97,0.0
20230312:0911,191.5,226.89,25.16,0.85,3.59,0.0
20230312:1011,69.22,93.89,30.22,1.61,4.48,0.0
20230312:1111,80.39,106.47,32.95,1.8,4.62,0.0
20230312:1211,57.83,81.31,32.98,2.53,4.14,0.0
20230312:1311,80.49,107.44,30.3,3.57,3.66,0.0
20230312:1411,92.75,121.96,25.29,5.35,4.69,0.0
20230312:1511,37.04,58.08,18.51,7.14,5.59,0.0
20230312:1611,75.96,110.2,10.54,7.64,5.79,0.0
20230312:1711,0.0,1.88,1.89,7.51,5.45,0.0
20230312:1811,0.0,0.0,0.0,7.18,5.1,0.0
20230312:1911,0.0,0.0,0.0,7.23,5.03,0.0
20230312:2011,0.0,0.0,0.0,7.13,5.03,0.0
20230312:2111,0.0,0.0,0.0,6.89,5.24,0.0
20230312:2211,0.0,0.0,0.0,7.16,5.38,0.0
20230312:2311,0.0,0.0,0.0,7.53,5.1,0.0
20230313:0011,0.0,0.0,0.0,7.69,5.24,0.0
20230313:0111,0.0,0.0,0.0,7.91,5.31,0.0
20230313:0211,0.0,0.0,0.0,7.88,5.38,0.0
20230313:0311,0.0,0.0,0.0,8.05,6.21,0.0
20230313:0411,0.0,0.0,0.0,8.38,6.97,0.0
20230313:0511,0.0,0.0,0.0,9.1,7.66,0.0
20230313:0611,0.0,0.97,2.06,9.9,8.14,0.0
20230313:0711,31.81,52.51,10.74,10.96,8.48,0.0
20230313:0811,27.05,46.46,18.73,11.39,9.38,0.0
20230313:0911,377.71,443.0,25.55,11.63,9.1,0.0
20230313:1011,111.22,146.16,30.62,12.07,9.45,0.0
20230313:1111,353.32,417.99,33.35,12.57,9.86,0.0
20230313:1211,92.98,125.83,33.37,13.24,9.79,0.0
20230313:1311,282.11,339.8,30.66,13.96,10.48,0.0
20230313:1411,468.16,551.28,25.62,13.9,10.69,0.0
20230313:1511,306.7,375.05,18.82,13.45,10.14,0.0
20230313:1611,113.4,167.15,10.83,12.73,10.0,0.0
20230313:1711,0.0,3.87,2.16,11.98,8.97,0.0
20230313:1811,0.0,0.0,0.0,11.21,8.21,0.0
20230313:1911,0.0,0.0,0.0,11.35,7.93,0.0
20230313:2011,0.0,0.0,0.0,10.96,7.59,0.0
20230313:2111,0.0,0.0,0.0,10.62,7.1,0.0
20230313:2211,0.0,0.0,0.0,10.39,6.48,0.0
20230313:2311,0.0,0.0,0.0,10.05,6.0,0.0
20230314:0011,0.0,0.0,0.0,9.62,6.21,0.0
20230314:0111,0.0,0.0,0.0,9.35,6.14,0.0
20230314:0211,0.0,0.0,0.0,9.42,6.21,0.0
20230314:0311,0.0,0.0,0.0,9.24,6.21,0.0
20230314:0411,0.0,0.0,0.0,9.07,6.34,0.0
20230314:0511,0.0,0.0,0.0,8.92,6.76,0.0
20230314:0611,0.0,1.94,2.42,8.82,6.9,0.0
20230314:0711,5.02,15.49,11.1,8.38,6.41,0.0
20230314:0811,19.36,35.81,19.11,6.58,6.07,0.0
20230314:0911,255.06,296.68,25.94,3.59,6.97,0.0
20230314:1011,95.21,123.89,31.02,4.09,6.62,0.0
20230314:1111,516.9,589.1,33.75,5.68,7.72,0.0
20230314:1211,550.8,628.31,33.76,6.02,7.79,0.0
20230314:1311,432.06,494.69,31.03,5.99,7.52,0.0
20230314:1411,358.03,413.5,25.95,6.07,7.31,0.0
20230314:1511,193.95,235.67,19.13,6.01,7.24,0.0
20230314:1611,47.79,71.28,11.12,5.28,6.55,0.0
20230314:1711,0.0,1.94,2.44,4.34,5.93,0.0
20230314:1811,0.0,0.0,0.0,3.52,4.97,0.0
20230314:1911,0.0,0.0,0.0,3.15,4.69,0.0
20230314:2011,0.0,0.0,0.0,2.8,4.69,0.0
20230314:2111,0.0,0.0,0.0,2.61,4.55,0.0
20230314:2211,0.0,0.0,0.0,2.39,4.34,0.0
20230314:2311,0.0,0.0,0.0,2.41,4.14,0.0
20230315:0011,0.0,0.0,0.0,2.11,3.38,0.0
20230315:0111,0.0,0.0,0.0,1.74,2.83,0.0
20230315:0211,0.0,0.0,0.0,1.61,2.55,0.0
20230315:0311,0.0,0.0,0.0,1.06,2.55,0.0
20230315:0411,0.0,0.0,0.0,0.62,2.83,0.0
20230315:0511,0.0,0.0,0.0,0.71,2.97,0.0
20230315:0611,3.14,13.05,2.78,0.77,3.03,0.0
20230315:0711,219.46,269.63,11.47,1.59,2.76,0.0
20230315:0811,445.69,514.88,19.49,3.22,3.31,0.0
20230315:0911,613.17,705.49,26.33,4.19,4.28,0.0
20230315:1011,632.47,732.38,31.42,5.28,4.34,0.0
20230315:1111,493.48,572.01,34.15,6.24,4.41,0.0
20230315:1211,731.17,858.6,34.14,7.06,4.62,0.0
20230315:1311,652.52,762.4,31.39,7.53,4.76,0.0
20230315:1411,521.25,607.18,26.29,7.56,4.9,0.0
20230315:1511,341.52,409.23,19.43,7.28,4.55,0.0
20230315:1611,140.04,199.7,11.41,6.86,3.38,0.0
20230315:1711,2.26,11.0,2.72,5.85,2.55,0.0
20230315:1811,0.0,0.0,0.0,4.42,2.28,0.0
20230315:1911,0.0,0.0,0.0,3.17,2.21,0.0
20230315:2011,0.0,0.0,0.0,1.98,2.14,0.0
20230315:2111,0.0,0.0,0.0,0.99,2.21,0.0
20230315:2211,0.0,0.0,0.0,0.64,2.48,0.0
20230315:2311,0.0,0.0,0.0,0.91,2.76,0.0
20230316:0011,0.0,0.0,0.0,1.46,3.03,0.0
20230316:0111,0.0,0.0,0.0,1.83,3.38,0.0
20230316:0211,0.0,0.0,0.0,1.68,3.59,0.0
20230316:0311,0.0,0.0,0.0,1.59,3.72,0.0
20230316:0411,0.0,0.0,0.0,1.93,4.0,0.0
20230316:0511,0.0,0.0,0.0,2.35,4.41,0.0
20230316:0611,0.0,3.87,3.14,2.65,4.83,0.0
20230316:0711,39.4,60.12,11.84,3.32,5.31,0.0
20230316:0811,83.83,111.13,19.87,3.8,4.9,0.0
20230316:0911,160.41,195.94,26.72,4.3,4.97,0.0
20230316:1011,173.14,210.64,31.82,4.84,5.03,0.0
20230316:1111,279.83,328.46,34.55,5.51,5.17,0.0
20230316:1211,142.55,177.76,34.53,5.81,5.1,0.0
20230316:1311,267.61,315.83,31.75,6.21,5.03,0.0
20230316:1411,181.64,221.83,26.62,7.37,5.86,0.0
20230316:1511,63.04,89.05,19.74,7.91,5.93,0.0
20230316:1611,82.66,117.33,11.69,8.35,5.86,0.0
20230316:1711,0.0,3.87,2.99,8.21,5.66,0.0
20230316:1811,0.0,0.0,0.0,7.8,5.38,0.0
20230316:1911,0.0,0.0,0.0,6.84,5.45,0.0
20230316:2011,0.0,0.0,0.0,6.52,5.52,0.0
20230316:2111,0.0,0.0,0.0,6.42,5.45,0.0
20230316:2211,0.0,0.0,0.0,6.57,5.1,0.0
20230316:2311,0.0,0.0,0.0,6.39,4.62,0.0
20230317:0011,0.0,0.0,0.0,6.37,4.41,0.0
20230317:0111,0.0,0.0,0.0,6.37,4.34,0.0
20230317:0211,0.0,0.0,0.0,6.53,4.21,0.0
20230317:0311,0.0,0.0,0.0,6.66,4.14,0.0
20230317:0411,0.0,0.0,0.0,6.8,4.07,0.0
20230317:0511,0.0,0.0,0.0,6.98,4.07,0.0
20230317:0611,0.0,2.9,3.51,6.86,3.93,0.0
20230317:0711,95.73,128.04,12.21,7.19,3.86,0.0
20230317:0811,398.31,469.83,20.24,8.28,3.59,0.0
20230317:0911,191.51,235.8,27.11,9.91,4.0,0.0
20230317:1011,620.75,742.06,32.22,11.78,4.14,0.0
20230317:1111,704.71,853.95,34.95,13.12,4.21,0.0
20230317:1211,699.3,850.0,34.92,13.87,4.21,0.0
20230317:1311,288.53,352.86,32.11,14.29,3.66,0.0
20230317:1411,182.47,231.1,26.95,14.45,2.76,0.0
20230317:1511,80.32,112.25,20.04,14.34,2.62,0.0
20230317:1611,28.13,48.4,11.98,13.82,2.21,0.0
20230317:1711,0.81,7.74,3.27,12.84,2.41,0.0
20230317:1811,0.0,0.0,0.0,11.65,2.76,0.0
20230317:1911,0.0,0.0,0.0,11.35,2.21,0.0
20230317:2011,0.0,0.0,0.0,10.49,2.21,0.0
20230317:2111,0.0,0.0,0.0,10.01,2.28,0.0
20230317:2211,0.0,0.0,0.0,9.41,2.62,0.0
20230317:2311,0.0,0.0,0.0,9.39,2.83,0.0
20230318:0011,0.0,0.0,0.0,9.41,3.03,0.0
20230318:0111,0.0,0.0,0.0,9.37,3.1,0.0
20230318:0211,0.0,0.0,0.0,9.54,3.03,0.0
20230318:0311,0.0,0.0,0.0,9.42,3.03,0.0
20230318:0411,0.0,0.0,0.0,8.95,3.1,0.0
20230318:0511,0.0,0.0,0.0,8.57,2.97,0.0
20230318:0611,2.79,11.62,3.87,8.03,2.76,0.0
20230318:0711,61.98,88.56,12.58,8.14,2.55,0.0
20230318:0811,302.2,362.09,20.62,9.18,2.48,0.0
20230318:0911,320.79,384.42,27.51,10.5,2.69,0.0
20230318:1011,104.64,139.38,32.62,11.88,2.69,0.0
20230318:1111,632.29,772.47,35.36,13.43,2.9,0.0
20230318:1211,299.39,366.31,35.3,14.51,3.59,0.0
20230318:1311,384.64,465.95,32.47,14.75,3.86,0.0
20230318:1411,395.47,481.24,27.28,14.63,2.97,0.0
20230318:1511,130.79,171.84,20.35,14.36,2.34,0.0
20230318:1611,79.01,115.19,12.27,13.99,1.86,0.0
20230318:1711,3.7,13.89,3.54,13.27,2.0,0.0
20230318:1811,0.0,0.0,0.0,11.78,2.69,0.0
20230318:1911,0.0,0.0,0.0,10.84,2.41,0.0
20230318:2011,0.0,0.0,0.0,10.14,2.55,0.0
20230318:2111,0.0,0.0,0.0,9.58,2.69,0.0
20230318:2211,0.0,0.0,0.0,9.33,2.76,0.0
20230318:2311,0.0,0.0,0.0,8.86,2.9,0.0
20230319:0011,0.0,0.0,0.0,8.74,2.83,0.0
20230319:0111,0.0,0.0,0.0,8.66,2.83,0.0
20230319:0211,0.0,0.0,0.0,8.56,2.76,0.0
20230319:0311,0.0,0.0,0.0,8.12,2.76,0.0
20230319:0411,0.0,0.0,0.0,7.81,2.9,0.0
20230319:0511,0.0,0.0,0.0,7.74,2.76,0.0
20230319:0611,10.55,25.31,4.23,7.93,2.62,0.0
20230319:0711,224.44,281.74,12.94,8.51,2.62,0.0
20230319:0811,429.12,509.89,21.0,9.63,3.24,0.0
20230319:0911,376.41,447.14,27.9,10.99,4.0,0.0
20230319:1011,442.92,526.94,33.02,11.37,3.86,0.0
20230319:1111,434.94,519.42,35.76,11.87,3.86,0.0
20230319:1211,631.96,761.06,35.69,12.32,3.79,0.0
20230319:1311,635.98,766.32,32.83,12.59,3.79,0.0
20230319:1411,472.76,566.77,27.61,12.71,3.79,0.0
20230319:1511,241.59,299.71,20.65,12.5,3.38,0.0
20230319:1611,108.64,154.24,12.55,12.02,3.52,0.0
20230319:1711,1.27,8.71,3.82,11.28,3.17,0.0
20230319:1811,0.0,0.0,0.0,10.29,2.97,0.0
20230319:1911,0.0,0.0,0.0,9.35,2.9,0.0
20230319:2011,0.0,0.0,0.0,8.82,2.55,0.0
20230319:2111,0.0,0.0,0.0,7.91,2.69,0.0
20230319:2211,0.0,0.0,0.0,7.28,2.69,0.0
20230319:2311,0.0,0.0,0.0,7.03,2.83,0.0
20230320:0011,0.0,0.0,0.0,6.91,2.9,0.0
20230320:0111,0.0,0.0,0.0,6.98,3.17,0.0
20230320:0211,0.0,0.0,0.0,7.08,3.17,0.0
20230320:0311,0.0,0.0,0.0,7.16,3.45,0.0
20230320:0411,0.0,0.0,0.0,7.2,3.52,0.0
20230320:0511,0.0,0.0,0.0,7.23,3.52,0.0
20230320:0611,0.45,6.78,4.6,7.28,3.66,0.0
20230320:0711,75.35,103.76,13.31,7.38,3.79,0.0
20230320:0811,101.33,132.95,21.38,7.81,3.72,0.0
20230320:0911,169.51,209.47,28.29,8.07,4.28,0.0
20230320:1011,295.18,350.28,33.42,8.71,4.9,0.0
20230320:1111,177.24,219.41,36.16,9.21,4.97,0.0
20230320:1211,179.92,222.78,36.08,9.62,4.97,0.0
20230320:1311,101.09,133.57,33.19,9.58,5.1,0.0
20230320:1411,49.49,73.56,27.94,9.12,4.76,0.0
20230320:1511,82.3,111.74,20.95,8.7,4.21,0.0
20230320:1611,69.63,98.93,12.83,8.34,4.07,0.0
20230320:1711,0.86,7.74,4.09,8.1,4.14,0.0
20230320:1811,0.0,0.0,0.0,7.9,4.0,0.0
20230320:1911,0.0,0.0,0.0,8.04,3.79,0.0
20230320:2011,0.0,0.0,0.0,8.12,3.59,0.0
20230320:2111,0.0,0.0,0.0,8.17,3.24,0.0
20230320:2211,0.0,0.0,0.0,8.22,2.9,0.0
20230320:2311,0.0,0.0,0.0,8.28,2.69,0.0
20230321:0011,0.0,0.0,0.0,8.35,2.62,0.0
20230321:0111,0.0,0.0,0.0,8.4,2.62,0.0
20230321:0211,0.0,0.0,0.0,8.47,2.69,0.0
20230321:0311,0.0,0.0,0.0,8.52,2.83,0.0
20230321:0411,0.0,0.0,0.0,8.6,3.31,0.0
20230321:0511,0.0,0.0,0.0,8.64,3.38,0.0
20230321:0611,0.0,3.87,4.96,8.61,3.31,0.0
20230321:0711,0.0,0.0,0.0,8.7,4.07,0.0
20230321:0811,0.0,0.0,0.0,8.74,4.07,0.0
20230321:0911,89.38,120.02,28.68,9.04,4.14,0.0
20230321:1011,102.84,135.51,33.82,9.16,3.93,0.0
20230321:1111,112.85,147.13,36.56,9.39,3.66,0.0
20230321:1211,189.01,233.65,36.46,9.69,3.72,0.0
20230321:1311,160.43,201.62,33.55,10.13,3.79,0.0
20230321:1411,91.12,122.93,28.27,10.85,4.14,0.0
20230321:1511,132.11,170.65,21.25,11.46,3.86,0.0
20230321:1611,33.85,55.17,13.11,11.68,3.93,0.0
20230321:1711,6.1,17.42,4.36,11.41,3.59,0.0
20230321:1811,0.0,0.0,0.0,10.76,3.52,0.0
20230321:1911,0.0,0.0,0.0,10.65,4.21,0.0
20230321:2011,0.0,0.0,0.0,10.54,4.48,0.0
20230321:2111,0.0,0.0,0.0,9.97,4.41,0.0
20230321:2211,0.0,0.0,0.0,9.6,4.62,0.0
20230321:2311,0.0,0.0,0.0,9.86,4.9,0.0
20230322:0011,0.0,0.0,0.0,9.8,4.97,0.0
20230322:0111,0.0,0.0,0.0,9.38,4.9,0.0
20230322:0211,0.0,0.0,0.0,9.14,4.97,0.0
20230322:0311,0.0,0.0,0.0,8.9,5.03,0.0
20230322:0411,0.0,0.0,0.0,8.94,4.97,0.0
20230322:0511,0.0,0.0,0.0,9.05,4.41,0.0
20230322:0611,4.41,14.52,5.32,9.45,4.9,0.0
20230322:0711,0.0,0.0,0.0,9.95,5.93,0.0
20230322:0811,84.66,114.97,22.14,10.31,6.34,0.0
20230322:0911,124.0,160.14,29.07,10.94,7.1,0.0
20230322:1011,134.93,172.94,34.23,11.44,7.31,0.0
20230322:1111,94.67,126.8,36.96,10.98,6.9,0.0
20230322:1211,102.59,135.51,36.85,10.37,7.1,0.0
20230322:1311,93.51,124.86,33.91,9.79,6.76,0.0
20230322:1411,99.34,131.64,28.59,9.97,6.48,0.0
20230322:1511,61.52,88.08,21.55,10.25,6.28,0.0
20230322:1611,16.13,31.94,13.4,10.15,6.0,0.0
20230322:1711,2.24,10.65,4.64,10.06,5.86,0.0
20230322:1811,0.0,0.0,0.0,10.06,5.86,0.0
20230322:1911,0.0,0.0,0.0,10.62,5.72,0.0
20230322:2011,0.0,0.0,0.0,10.62,5.72,0.0
20230322:2111,0.0,0.0,0.0,10.57,5.79,0.0
20230322:2211,0.0,0.0,0.0,10.46,5.86,0.0
20230322:2311,0.0,0.0,0.0,10.45,5.86,0.0
20230323:0011,0.0,0.0,0.0,10.48,5.93,0.0
20230323:0111,0.0,0.0,0.0,10.43,6.0,0.0
20230323:0211,0.0,0.0,0.0,10.29,5.86,0.0
20230323:0311,0.0,0.0,0.0,10.19,5.86,0.0
20230323:0411,0.0,0.0,0.0,10.26,6.62,0.0
20230323:0511,0.0,0.0,0.0,10.09,6.97,0.0
20230323:0611,30.91,56.5,5.69,9.92,7.45,0.0
20230323:0711,96.01,128.72,14.42,10.25,7.03,0.0
20230323:0811,268.86,321.52,22.52,10.58,7.03,0.0
20230323:0911,516.69,603.36,29.47,11.4,7.79,0.0
20230323:1011,474.51,558.17,34.63,12.13,7.45,0.0
20230323:1111,714.91,848.69,37.36,12.71,6.97,0.0
20230323:1211,436.0,517.58,37.23,13.39,7.31,0.0
20230323:1311,575.43,679.5,34.26,13.39,7.66,0.0
20230323:1411,226.28,278.15,28.92,13.55,6.83,0.0
20230323:1511,318.14,388.1,21.85,13.26,6.34,0.0
20230323:1611,155.78,219.2,13.68,12.2,6.07,0.0
20230323:1711,11.42,27.09,4.91,12.25,5.17,0.0
20230323:1811,0.0,0.0,0.0,11.61,4.83,0.0
20230323:1911,0.0,0.0,0.0,11.4,4.62,0.0
20230323:2011,0.0,0.0,0.0,11.26,4.55,0.0
20230323:2111,0.0,0.0,0.0,10.96,4.62,0.0
20230323:2211,0.0,0.0,0.0,10.7,4.62,0.0
20230323:2311,0.0,0.0,0.0,10.83,4.97,0.0
20230324:0011,0.0,0.0,0.0,10.92,5.52,0.0
20230324:0111,0.0,0.0,0.0,10.9,5.66,0.0
20230324:0211,0.0,0.0,0.0,11.16,6.07,0.0
20230324:0311,0.0,0.0,0.0,11.34,6.55,0.0
20230324:0411,0.0,0.0,0.0,11.39,6.83,0.0
20230324:0511,0.0,0.0,0.0,11.11,7.1,0.0
20230324:0611,48.72,82.96,6.05,10.2,6.48,0.0
20230324:0711,56.42,81.99,14.79,9.75,6.41,0.0
20230324:0811,85.64,115.9,22.9,10.07,7.45,0.0
20230324:0911,402.5,470.4,29.86,10.51,8.0,0.0
20230324:1011,391.12,460.54,35.03,11.45,7.93,0.0
20230324:1111,735.98,869.83,37.76,12.1,7.52,0.0
20230324:1211,687.21,813.11,37.61,12.85,7.52,0.0
20230324:1311,652.86,771.22,34.62,12.93,7.38,0.0
20230324:1411,524.12,617.19,29.24,12.34,7.24,0.0
20230324:1511,337.66,408.67,22.15,12.17,6.69,0.0
20230324:1611,147.09,205.48,13.95,12.08,5.59,0.0
20230324:1711,5.51,16.45,5.18,11.3,5.93,0.0
20230324:1811,0.0,0.0,0.0,10.4,5.52,0.0
20230324:1911,0.0,0.0,0.0,10.02,5.52,0.0
20230324:2011,0.0,0.0,0.0,9.7,5.38,0.0
20230324:2111,0.0,0.0,0.0,9.46,5.66,0.0
20230324:2211,0.0,0.0,0.0,9.28,5.86,0.0
20230324:2311,0.0,0.0,0.0,9.05,6.14,0.0
20230325:0011,0.0,0.0,0.0,8.76,6.41,0.0
20230325:0111,0.0,0.0,0.0,8.56,6.55,0.0
20230325:0211,0.0,0.0,0.0,8.25,6.55,0.0
20230325:0311,0.0,0.0,0.0,7.92,6.28,0.0
20230325:0411,0.0,0.0,0.0,7.85,6.34,0.0
20230325:0511,0.0,0.0,0.0,7.77,6.34,0.0
20230325:0611,1.79,9.68,6.42,7.4,6.14,0.0
20230325:0711,51.3,75.32,15.16,7.9,6.62,0.0
20230325:0811,25.93,44.52,23.28,8.26,5.79,0.0
20230325:0911,186.28,228.54,30.25,9.0,6.0,0.0
20230325:1011,79.27,108.41,35.43,9.6,7.17,0.0
20230325:1111,300.84,357.38,38.16,9.71,6.83,0.0
20230325:1211,201.35,246.97,38.0,10.15,6.41,0.0
20230325:1311,110.82,145.19,34.97,10.66,6.0,0.0
20230325:1411,113.69,148.09,29.57,10.2,6.69,0.0
20230325:1511,135.34,171.55,22.44,8.87,8.14,0.0
20230325:1611,64.78,91.96,14.23,8.42,7.17,0.0
20230325:1711,1.78,9.68,5.45,8.07,7.45,0.0
20230325:1811,0.0,0.0,0.0,7.92,7.45,0.0
20230325:1911,0.0,0.0,0.0,7.44,6.21,0.0
20230325:2011,0.0,0.0,0.0,7.42,5.72,0.0
20230325:2111,0.0,0.0,0.0,7.12,5.1,0.0
20230325:2211,0.0,0.0,0.0,6.85,4.69,0.0
20230325:2311,0.0,0.0,0.0,6.8,4.41,0.0
20230326:0011,0.0,0.0,0.0,6.75,4.07,0.0
20230326:0111,0.0,0.0,0.0,6.55,3.79,0.0
20230326:0211,0.0,0.0,0.0,6.2,3.59,0.0
20230326:0311,0.0,0.0,0.0,5.74,3.17,0.0
20230326:0411,0.0,0.0,0.0,5.29,2.62,0.0
20230326:0511,0.0,0.0,0.0,5.13,2.07,0.0
20230326:0611,35.17,59.0,6.78,4.86,1.66,0.0
20230326:0711,128.33,163.79,15.53,5.48,1.59,0.0
20230326:0811,222.61,267.67,23.66,6.32,2.55,0.0
20230326:0911,382.48,449.45,30.64,6.92,2.69,0.0
20230326:1011,300.94,357.93,35.83,7.53,2.9,0.0
20230326:1111,529.68,624.82,38.56,8.08,3.38,0.0
20230326:1211,500.27,588.97,38.38,8.44,3.79,0.0
20230326:1311,378.81,445.78,35.33,8.45,4.34,0.0
20230326:1411,445.82,520.61,29.89,8.18,4.97,0.0
20230326:1511,358.46,425.32,22.74,7.59,5.45,0.0
20230326:1611,161.23,217.76,14.51,6.79,5.86,0.0
20230326:1711,11.43,36.29,5.72,5.95,5.72,0.0
20230326:1811,0.0,0.0,0.0,5.08,5.24,0.0
20230326:1911,0.0,0.0,0.0,5.01,5.03,0.0
20230326:2011,0.0,0.0,0.0,4.73,4.97,0.0
20230326:2111,0.0,0.0,0.0,4.55,4.62,0.0
20230326:2211,0.0,0.0,0.0,4.33,4.28,0.0
20230326:2311,0.0,0.0,0.0,3.93,3.93,0.0
20230327:0011,0.0,0.0,0.0,3.6,3.79,0.0
20230327:0111,0.0,0.0,0.0,3.28,4.0,0.0
20230327:0211,0.0,0.0,0.0,3.25,4.14,0.0
20230327:0311,0.0,0.0,0.0,3.22,4.34,0.0
20230327:0411,0.0,0.0,0.0,3.1,4.21,0.0
20230327:0511,0.0,0.0,0.0,2.97,4.28,0.0
20230327:0611,84.77,129.82,7.14,3.05,4.41,0.0
20230327:0711,282.71,337.04,15.9,3.42,4.21,0.0
20230327:0811,506.16,579.21,24.04,4.18,5.24,0.0
20230327:0911,566.98,650.25,31.03,4.84,5.1,0.0
20230327:1011,695.87,804.86,36.23,5.4,5.31,0.0
20230327:1111,362.57,421.11,38.95,5.94,5.72,0.0
20230327:1211,695.21,803.81,38.76,6.19,6.14,0.0
20230327:1311,627.86,721.52,35.68,6.14,6.48,0.0
20230327:1411,372.36,430.01,30.21,6.1,7.1,0.0
20230327:1511,296.79,348.05,23.03,5.15,7.86,0.0
20230327:1611,182.13,243.8,14.79,4.84,7.17,0.0
20230327:1711,17.85,45.72,5.98,4.57,6.55,0.0
20230327:1811,0.0,0.0,0.0,4.17,6.21,0.0
20230327:1911,0.0,0.0,0.0,4.13,5.79,0.0
20230327:2011,0.0,0.0,0.0,3.99,5.59,0.0
20230327:2111,0.0,0.0,0.0,3.92,5.45,0.0
20230327:2211,0.0,0.0,0.0,3.87,5.17,0.0
20230327:2311,0.0,0.0,0.0,3.87,4.9,0.0
20230328:0011,0.0,0.0,0.0,3.71,4.55,0.0
20230328:0111,0.0,0.0,0.0,3.6,4.07,0.0
20230328:0211,0.0,0.0,0.0,3.5,3.59,0.0
20230328:0311,0.0,0.0,0.0,3.05,3.03,0.0
20230328:0411,0.0,0.0,0.0,2.47,2.55,0.0
20230328:0511,0.0,0.0,0.0,1.89,2.55,0.0
20230328:0611,87.75,132.0,7.5,1.71,2.62,0.0
20230328:0711,302.52,361.8,16.26,3.14,2.34,0.0
20230328:0811,362.5,421.79,24.41,4.51,2.83,0.0
20230328:0911,396.13,459.91,31.42,5.63,3.79,0.0
20230328:1011,323.8,380.36,36.63,6.22,3.79,0.0
20230328:1111,410.05,480.08,39.35,6.79,3.72,0.0
20230328:1211,513.3,599.1,39.14,7.01,4.21,0.0
20230328:1311,587.75,685.21,36.03,7.07,4.48,0.0
20230328:1411,327.55,384.76,30.53,7.27,4.76,0.0
20230328:1511,216.69,262.49,23.33,7.32,4.76,0.0
20230328:1611,69.16,96.59,15.06,7.04,4.34,0.0
20230328:1711,19.33,48.43,6.25,6.52,3.72,0.0
20230328:1811,0.0,0.0,0.0,5.79,3.66,0.0
20230328:1911,0.0,0.0,0.0,5.85,3.93,0.0
20230328:2011,0.0,0.0,0.0,4.99,3.79,0.0
20230328:2111,0.0,0.0,0.0,4.71,3.17,0.0
20230328:2211,0.0,0.0,0.0,4.62,3.17,0.0
20230328:2311,0.0,0.0,0.0,4.51,3.38,0.0
20230329:0011,0.0,0.0,0.0,4.32,3.52,0.0
20230329:0111,0.0,0.0,0.0,4.19,3.45,0.0
20230329:0211,0.0,0.0,0.0,4.11,3.45,0.0
20230329:0311,0.0,0.0,0.0,4.08,3.45,0.0
20230329:0411,0.0,0.0,0.0,4.2,3.52,0.0
20230329:0511,0.0,0.0,0.0,4.39,3.45,0.0
20230329:0611,46.93,73.6,7.86,4.64,3.38,0.0
20230329:0711,90.89,120.13,16.63,5.11,3.38,0.0
20230329:0811,167.84,205.86,24.79,5.74,3.31,0.0
20230329:0911,283.01,334.93,31.81,6.54,3.31,0.0
20230329:1011,265.93,317.75,37.02,7.53,3.52,0.0
20230329:1111,196.24,240.95,39.75,8.87,4.07,0.0
20230329:1211,377.5,448.25,39.52,10.66,4.97,0.0
20230329:1311,321.13,385.7,36.38,11.52,4.28,0.0
20230329:1411,194.46,241.74,30.85,12.08,4.34,0.0
20230329:1511,152.71,194.74,23.62,12.03,3.59,0.0
20230329:1611,46.43,70.66,15.33,11.6,3.24,0.0
20230329:1711,3.25,12.58,6.52,11.21,3.17,0.0
20230329:1811,0.0,0.0,0.0,10.66,3.17,0.0
